Username,Conversation_name,Date_sent,Message_type,Read
patkinson,Conversation_216,2024-03-18 03:44:21,attachment,True
patkinson,Conversation_216,2020-11-28 08:26:17,attachment,True
patkinson,Conversation_216,2022-03-26 15:07:45,image,True
zmccarthy,Conversation_217,2023-05-16 08:11:43,attachment,True
grantrobert,Conversation_217,2023-05-17 15:23:42,image,True
grantrobert,Conversation_217,2020-02-05 05:45:39,image,False
millslydia,Conversation_218,2023-02-08 13:31:53,image,False
millslydia,Conversation_218,2022-09-18 02:04:44,text,False
kimberly78,Conversation_218,2022-03-30 18:13:16,image,False
millslydia,Conversation_218,2020-11-23 07:02:21,image,True
phillipsamanda,Conversation_219,2021-08-30 16:58:19,text,False
phillipsamanda,Conversation_219,2020-05-19 06:06:07,image,True
phillipsamanda,Conversation_219,2022-11-04 22:59:27,attachment,False
sophiaromero,Conversation_219,2020-05-11 17:32:02,text,False
phillipsamanda,Conversation_219,2020-02-15 11:30:57,text,False
vsimmons,Conversation_220,2022-05-22 02:12:15,attachment,True
vsimmons,Conversation_220,2023-11-08 04:56:31,attachment,False
nicholsonkristin,Conversation_220,2022-01-17 23:21:06,image,True
vsimmons,Conversation_220,2023-05-18 20:56:20,attachment,False
nicholsonkristin,Conversation_220,2021-02-11 00:18:26,attachment,True
nicholsonkristin,Conversation_220,2023-10-25 16:55:40,image,False
nicholsonkristin,Conversation_220,2023-12-07 21:31:49,image,False
vsimmons,Conversation_220,2021-01-10 12:55:04,attachment,True
mfarmer,Conversation_221,2020-09-02 01:01:54,attachment,False
rgonzalez,Conversation_221,2021-12-10 20:14:05,image,False
rgonzalez,Conversation_221,2023-10-14 16:25:56,attachment,True
rgonzalez,Conversation_221,2023-02-21 07:44:51,attachment,True
rgonzalez,Conversation_221,2022-06-19 21:23:59,attachment,False
rgonzalez,Conversation_221,2024-01-15 01:36:29,image,False
rgonzalez,Conversation_221,2023-01-01 14:09:19,text,True
rgonzalez,Conversation_221,2023-08-08 15:51:31,attachment,True
mfarmer,Conversation_221,2021-11-29 13:51:37,text,True
zachary66,Conversation_222,2021-08-21 22:30:05,attachment,False
zachary66,Conversation_222,2022-10-17 16:43:26,text,False
vbecker,Conversation_223,2021-03-15 16:51:36,text,False
hwalsh,Conversation_223,2020-12-17 22:57:17,text,False
hwalsh,Conversation_223,2020-11-13 03:47:42,image,True
vbecker,Conversation_223,2023-10-15 13:25:41,text,True
hwalsh,Conversation_223,2021-09-18 18:58:32,text,False
hwalsh,Conversation_223,2020-04-02 02:47:50,text,True
rebecca86,Conversation_224,2022-08-15 16:56:41,attachment,True
rebecca86,Conversation_224,2022-01-02 00:31:10,attachment,False
jturner,Conversation_224,2022-06-25 20:59:13,attachment,True
kmcdonald,Conversation_225,2020-03-14 17:01:26,image,False
kmcdonald,Conversation_225,2023-08-15 20:03:27,attachment,True
normanjason,Conversation_225,2021-01-19 06:44:21,image,True
kmcdonald,Conversation_225,2021-09-26 07:20:28,image,False
normanjason,Conversation_225,2022-10-28 10:25:28,image,False
kmcdonald,Conversation_225,2023-11-29 20:18:56,text,False
normanjason,Conversation_225,2023-03-20 14:58:44,text,False
erik72,Conversation_226,2020-09-07 16:45:15,attachment,True
erik72,Conversation_226,2023-12-20 00:43:05,image,True
kevin00,Conversation_226,2020-02-29 21:56:02,attachment,False
erik72,Conversation_226,2023-08-08 10:10:22,image,False
erik72,Conversation_226,2020-01-23 02:26:14,text,True
kevin00,Conversation_226,2020-07-22 06:30:07,text,False
erik72,Conversation_226,2024-01-14 06:02:55,attachment,True
kevin00,Conversation_226,2020-01-04 11:39:29,text,False
kevin00,Conversation_226,2021-03-06 13:43:46,attachment,True
kevin00,Conversation_226,2020-05-12 08:13:34,text,True
perryjuan,Conversation_227,2022-01-10 23:18:52,text,True
phillip50,Conversation_227,2022-03-22 14:17:56,attachment,False
phillip50,Conversation_227,2021-02-16 21:28:26,image,True
perryjuan,Conversation_227,2021-01-05 09:02:32,image,False
erik72,Conversation_228,2020-03-15 23:50:57,attachment,True
erik72,Conversation_228,2022-10-08 02:06:55,text,False
erik72,Conversation_228,2021-05-29 15:07:27,image,True
erik72,Conversation_228,2020-10-29 06:10:26,image,True
erik72,Conversation_228,2023-03-03 19:48:09,image,True
joseph88,Conversation_228,2020-04-01 20:44:40,attachment,False
erik72,Conversation_228,2022-11-27 10:21:02,text,True
joseph88,Conversation_228,2020-06-18 13:35:00,attachment,True
joseph88,Conversation_228,2024-02-27 12:12:18,text,False
nicholskenneth,Conversation_229,2020-05-07 01:30:40,attachment,True
nicholskenneth,Conversation_229,2020-08-29 02:44:06,text,False
clarkelizabeth,Conversation_229,2022-01-14 06:07:57,attachment,False
nicholskenneth,Conversation_229,2023-05-08 23:37:27,image,True
clarkelizabeth,Conversation_229,2022-12-02 11:34:20,image,True
clarkelizabeth,Conversation_229,2021-04-23 16:06:20,text,True
clarkelizabeth,Conversation_229,2022-12-28 20:49:09,text,True
clarkelizabeth,Conversation_229,2021-10-30 07:41:53,attachment,True
clarkelizabeth,Conversation_229,2022-04-06 16:31:31,text,False
nicholskenneth,Conversation_229,2022-09-26 02:09:46,attachment,True
swilson,Conversation_230,2022-05-19 01:30:23,text,True
swilson,Conversation_230,2024-01-27 04:17:10,attachment,True
swilson,Conversation_230,2022-08-15 15:03:26,image,False
swilson,Conversation_230,2022-08-08 07:35:21,attachment,True
allisonquinn,Conversation_231,2022-07-28 03:05:33,attachment,True
allisonquinn,Conversation_231,2022-11-11 20:43:31,image,False
charlesacosta,Conversation_231,2021-06-21 11:19:28,attachment,False
allisonquinn,Conversation_231,2021-09-27 07:18:03,image,False
danielle52,Conversation_232,2022-09-24 08:33:13,image,False
meganwilliams,Conversation_232,2022-04-05 09:30:28,text,True
meganwilliams,Conversation_232,2023-09-27 02:52:33,image,False
danielle52,Conversation_232,2022-03-07 21:01:20,text,False
vmartinez,Conversation_233,2022-11-08 04:44:59,image,False
vross,Conversation_233,2023-10-20 00:49:30,attachment,False
vmartinez,Conversation_233,2020-03-31 21:37:16,text,False
vross,Conversation_233,2021-01-24 20:16:27,image,True
vross,Conversation_233,2021-05-11 11:32:50,attachment,False
vross,Conversation_233,2020-07-28 01:15:59,image,False
vross,Conversation_233,2020-08-05 14:22:19,attachment,True
vross,Conversation_233,2020-02-24 18:09:32,image,False
vross,Conversation_233,2023-08-18 03:49:32,image,True
vmartinez,Conversation_233,2022-12-12 12:17:44,image,True
nparker,Conversation_234,2020-10-27 15:42:28,attachment,True
nparker,Conversation_234,2022-02-06 16:47:46,image,True
nparker,Conversation_234,2020-10-17 11:35:15,text,False
nparker,Conversation_234,2020-03-18 00:50:12,text,False
powelldustin,Conversation_234,2022-01-16 07:15:14,image,False
sara66,Conversation_235,2022-09-26 12:58:13,text,False
mirandachavez,Conversation_235,2021-05-06 07:30:59,attachment,True
sara66,Conversation_235,2020-01-17 14:45:44,image,True
sara66,Conversation_235,2020-06-09 06:01:37,text,True
jonesabigail,Conversation_236,2023-11-25 18:27:26,image,True
sarahsingh,Conversation_236,2020-12-01 10:15:11,image,True
jonesabigail,Conversation_236,2020-08-28 01:51:14,text,True
tvelez,Conversation_237,2020-10-15 16:45:03,text,False
tvelez,Conversation_237,2020-09-28 22:02:00,attachment,True
tvelez,Conversation_237,2022-09-08 22:42:47,attachment,False
aburgess,Conversation_238,2024-01-09 11:12:33,image,False
kbarnett,Conversation_238,2020-07-16 04:01:44,image,True
aburgess,Conversation_238,2020-12-31 05:19:33,image,True
combsroberta,Conversation_239,2024-03-19 21:04:29,attachment,False
combsroberta,Conversation_239,2020-07-24 18:04:44,text,True
kmcdonald,Conversation_240,2023-11-10 10:18:09,attachment,True
lsanchez,Conversation_240,2023-10-07 04:41:37,image,False
lsanchez,Conversation_240,2021-03-31 13:05:46,text,False
kmcdonald,Conversation_240,2023-12-29 05:54:49,attachment,True
lsanchez,Conversation_240,2021-06-24 15:35:27,attachment,False
lsanchez,Conversation_240,2022-08-30 18:53:29,image,False
kmcdonald,Conversation_240,2020-02-13 03:30:39,image,True
lsanchez,Conversation_240,2023-10-22 11:08:36,image,False
kmcdonald,Conversation_240,2021-10-10 05:08:43,attachment,True
waltermckee,Conversation_241,2021-06-13 08:06:11,text,False
waltermckee,Conversation_241,2020-03-21 11:18:32,attachment,True
swilliams,Conversation_241,2021-08-02 15:52:11,text,False
yrodriguez,Conversation_242,2020-05-27 21:55:41,attachment,False
harmonkyle,Conversation_242,2021-05-06 04:31:32,attachment,False
harmonkyle,Conversation_242,2021-05-03 19:00:16,attachment,True
yrodriguez,Conversation_242,2020-02-22 16:37:26,image,True
yrodriguez,Conversation_242,2020-10-13 13:53:47,image,True
yrodriguez,Conversation_242,2023-01-12 11:07:47,text,False
yrodriguez,Conversation_242,2022-04-26 06:08:13,attachment,True
yrodriguez,Conversation_242,2021-10-12 11:29:50,image,False
yrodriguez,Conversation_242,2024-03-12 14:30:41,attachment,False
sean31,Conversation_243,2021-05-25 09:57:45,attachment,True
sean31,Conversation_243,2022-10-14 10:43:58,attachment,True
amoses,Conversation_243,2022-12-17 10:07:37,image,True
sean31,Conversation_243,2020-02-06 04:52:28,image,True
sean31,Conversation_243,2022-09-27 20:03:00,text,False
sean31,Conversation_243,2024-02-26 09:07:36,image,True
sean31,Conversation_243,2021-06-15 02:03:09,text,False
sean31,Conversation_243,2022-08-21 11:29:17,text,True
amoses,Conversation_243,2020-01-29 20:41:28,text,True
amoses,Conversation_243,2023-08-23 21:19:06,text,False
christine59,Conversation_244,2020-03-30 16:37:04,image,True
ostephens,Conversation_244,2022-06-04 04:41:18,image,True
ostephens,Conversation_244,2023-03-13 14:27:14,text,False
ostephens,Conversation_244,2022-09-16 15:46:29,image,False
ostephens,Conversation_244,2021-09-10 18:45:25,image,False
ostephens,Conversation_244,2020-05-06 19:20:49,image,False
christine59,Conversation_244,2022-10-19 22:29:22,image,False
christine59,Conversation_244,2020-01-13 09:28:27,image,False
christine59,Conversation_244,2022-09-28 13:58:59,image,False
hharrington,Conversation_245,2020-08-21 00:07:20,attachment,False
bsparks,Conversation_245,2021-11-29 16:06:49,image,False
hharrington,Conversation_245,2024-03-30 18:26:42,text,False
bsparks,Conversation_245,2020-01-26 04:56:38,attachment,True
bsparks,Conversation_245,2022-05-22 12:24:53,text,True
hharrington,Conversation_245,2023-04-29 01:15:25,image,False
bsparks,Conversation_245,2021-02-07 21:13:06,image,False
bsparks,Conversation_245,2021-07-19 10:58:41,attachment,False
hharrington,Conversation_245,2024-01-14 00:39:52,text,False
janetsmith,Conversation_246,2021-03-12 09:38:22,image,False
janetsmith,Conversation_246,2022-09-07 19:15:03,image,True
janetsmith,Conversation_246,2022-12-02 17:55:35,text,False
kristinagraves,Conversation_247,2022-11-10 20:39:58,attachment,False
meyerglenn,Conversation_247,2022-05-03 10:54:56,attachment,False
meyerglenn,Conversation_247,2023-09-15 14:08:43,text,True
meyerglenn,Conversation_247,2022-09-07 23:52:01,attachment,False
kristinagraves,Conversation_247,2020-02-04 16:13:51,attachment,False
kristinagraves,Conversation_247,2021-10-07 19:05:28,text,False
kristinagraves,Conversation_247,2020-10-01 04:00:31,text,True
kristinagraves,Conversation_247,2024-01-31 19:14:22,text,True
meyerglenn,Conversation_247,2020-02-10 03:00:53,attachment,True
meyerglenn,Conversation_247,2020-12-23 14:42:15,image,False
matthewnewman,Conversation_248,2022-08-30 00:13:46,image,True
matthewnewman,Conversation_248,2022-12-17 02:38:43,image,False
matthewnewman,Conversation_248,2021-04-03 09:14:11,text,True
matthewnewman,Conversation_248,2023-07-19 10:50:48,text,True
matthewnewman,Conversation_248,2023-02-06 17:16:39,text,False
waltersrachel,Conversation_248,2024-02-26 12:15:00,text,False
waltersrachel,Conversation_248,2021-06-07 10:10:56,text,False
waltersrachel,Conversation_248,2020-07-01 00:23:35,text,True
rlester,Conversation_249,2022-10-19 01:41:28,text,True
rlester,Conversation_249,2024-01-07 12:59:59,attachment,False
middletonthomas,Conversation_249,2023-01-12 00:43:25,text,False
middletonthomas,Conversation_249,2021-01-02 21:38:50,attachment,False
rlester,Conversation_249,2023-02-15 05:09:43,attachment,True
rlester,Conversation_249,2023-07-28 23:06:37,text,True
wilsonmichael,Conversation_250,2023-02-21 18:32:46,attachment,False
wilsonmichael,Conversation_250,2023-12-25 22:32:02,text,False
wilsonmichael,Conversation_250,2020-05-12 09:19:04,text,True
bowmanamber,Conversation_250,2021-04-03 15:31:38,text,True
wilsonmichael,Conversation_250,2021-07-25 22:45:52,text,False
agarcia,Conversation_251,2023-10-18 15:30:45,text,True
cshort,Conversation_251,2024-02-29 09:29:31,image,True
agarcia,Conversation_251,2020-08-01 07:55:26,text,False
agarcia,Conversation_251,2020-10-10 03:11:37,attachment,False
agarcia,Conversation_251,2021-02-09 07:53:23,text,True
agarcia,Conversation_251,2023-10-01 09:58:55,attachment,True
cshort,Conversation_251,2022-01-06 17:53:06,text,False
cshort,Conversation_251,2021-03-27 12:30:42,image,True
sharondonovan,Conversation_252,2021-09-05 02:40:25,text,False
brendapeters,Conversation_252,2020-07-03 10:36:24,attachment,True
brendapeters,Conversation_252,2023-05-29 18:17:39,attachment,False
sharondonovan,Conversation_252,2023-12-31 19:59:08,attachment,False
corozco,Conversation_253,2021-01-20 19:38:23,image,True
igreen,Conversation_253,2023-10-31 08:11:06,attachment,False
corozco,Conversation_253,2022-05-10 06:11:03,image,True
corozco,Conversation_253,2023-12-24 17:51:46,image,False
igreen,Conversation_253,2020-01-04 08:29:02,image,False
igreen,Conversation_253,2023-03-25 16:40:38,image,False
corozco,Conversation_253,2023-12-27 14:23:24,image,False
igreen,Conversation_253,2023-03-06 02:42:31,text,False
corozco,Conversation_253,2023-10-13 04:52:09,text,False
jessica28,Conversation_254,2021-04-09 12:45:17,text,True
tvalentine,Conversation_254,2022-12-28 07:00:56,text,False
jessica28,Conversation_254,2021-10-25 12:48:24,attachment,False
jessica28,Conversation_254,2021-10-08 05:35:59,attachment,True
jessica28,Conversation_254,2020-01-27 16:34:42,attachment,True
tvalentine,Conversation_254,2023-11-30 08:25:52,image,True
tvalentine,Conversation_254,2021-10-30 19:02:44,text,False
michelle21,Conversation_255,2024-01-04 09:17:36,text,False
michelle21,Conversation_255,2022-10-24 10:11:48,attachment,True
michelle21,Conversation_255,2022-01-19 03:52:31,attachment,True
michelle21,Conversation_255,2021-02-17 22:55:44,attachment,True
michelle21,Conversation_255,2023-08-27 11:17:01,image,True
andreapadilla,Conversation_255,2021-05-20 09:23:06,text,True
bsmith,Conversation_256,2022-03-29 02:54:34,image,False
warrenjames,Conversation_256,2022-03-30 14:54:00,attachment,False
warrenjames,Conversation_256,2024-04-08 05:19:59,image,True
richardkennedy,Conversation_257,2023-11-14 00:50:53,attachment,True
hpatterson,Conversation_257,2023-11-16 10:18:10,text,False
richardkennedy,Conversation_257,2021-09-12 19:06:02,text,False
richardkennedy,Conversation_257,2020-04-22 03:55:13,attachment,False
hpatterson,Conversation_257,2022-02-25 06:47:10,image,True
richardkennedy,Conversation_257,2021-12-22 21:23:07,text,True
kathleenjordan,Conversation_258,2023-05-14 18:37:12,attachment,True
steven38,Conversation_258,2024-02-27 06:50:21,image,True
kathleenjordan,Conversation_258,2020-09-25 19:41:00,image,True
steven38,Conversation_258,2020-10-03 16:15:59,text,True
steven38,Conversation_258,2021-09-23 03:18:22,image,False
kathleenjordan,Conversation_258,2020-08-04 00:00:02,text,True
steven38,Conversation_258,2020-03-08 03:57:59,attachment,False
kathleenjordan,Conversation_258,2020-01-27 02:14:35,text,False
carolmills,Conversation_259,2023-08-24 19:20:17,attachment,False
vickie31,Conversation_259,2021-12-06 13:05:35,attachment,False
carolmills,Conversation_259,2021-02-17 11:06:06,attachment,False
carol32,Conversation_260,2023-05-17 21:14:12,attachment,True
townsendhenry,Conversation_260,2023-06-08 02:49:04,image,False
townsendhenry,Conversation_260,2020-11-03 21:32:59,text,False
carol32,Conversation_260,2022-07-30 16:14:25,text,False
carol32,Conversation_260,2022-04-29 06:14:52,attachment,True
carol32,Conversation_260,2024-01-24 16:12:22,image,True
carol32,Conversation_260,2023-07-24 19:32:29,image,False
townsendhenry,Conversation_260,2021-01-08 21:00:19,attachment,True
meganwilliams,Conversation_261,2023-08-07 10:59:41,attachment,False
gregory99,Conversation_261,2023-02-03 05:45:40,image,True
meganwilliams,Conversation_261,2020-05-16 21:02:57,text,False
gregory99,Conversation_261,2022-04-16 11:03:28,text,False
gregory99,Conversation_261,2022-08-13 11:48:37,attachment,True
gregory99,Conversation_261,2020-04-19 13:46:16,attachment,False
gregory99,Conversation_261,2024-02-03 18:35:47,image,False
meganwilliams,Conversation_261,2024-02-13 16:44:48,text,False
meganwilliams,Conversation_261,2023-09-11 18:17:08,image,False
gregory99,Conversation_261,2023-09-17 23:55:49,text,False
matthewterry,Conversation_262,2020-10-14 11:10:32,image,True
matthewterry,Conversation_262,2023-04-09 16:16:05,image,False
debrabaker,Conversation_262,2020-07-08 10:17:49,attachment,False
matthewterry,Conversation_262,2023-05-25 03:41:46,text,True
matthewterry,Conversation_262,2020-02-21 12:22:45,attachment,True
matthewterry,Conversation_262,2020-09-01 13:18:21,image,False
matthewterry,Conversation_262,2022-04-21 06:17:50,attachment,True
